# HOST_SUBFIND_ID  MASSIVE_SAT_SUBFIND_ID  SNAP_NUM; data can be accessed from http://www.illustris-project.org/data/
659277  659278  128
659698  659699  128
659870  659871  128
660702  660703  128
660822  660823  128
660901  660902  128
661190  661191  128
661794  661795  128
661888  661889  128
661999  662000  128
662241  662242  128
662419  662420  128
663054  663055  128
663808  663809  128
665125  665126  128
665590  665591  128
665856  665857  128
666042  666044  128
666082  666083  128
666851  666853  128
667048  667049  128
667621  667622  128
667689  667690  128
667882  667883  128
668813  668814  128
669551  669552  128
670014  670015  128
670694  670695  128
670855  670856  128
672686  672687  128
672877  672878  128
672951  672952  128
673182  673183  128
673818  673819  128
674113  674114  128
674343  674344  128
674573  674574  128
675008  675009  128
675656  675657  128
675878  675879  128
676022  676023  128
676556  676557  128
677250  677251  128
679022  679023  128
679965  679967  128
682068  682069  128
682261  682262  128
682492  682493  128
683087  683088  128
683326  683327  128
684734  684735  128
685078  685079  128
685114  685115  128
685847  685848  128
685917  685918  128
686056  686058  128
686103  686104  128
686916  686917  128
688289  688290  128
688625  688626  128
688876  688877  128
688894  688895  128
689276  689277  128
691201  691202  128
691996  691997  128
696443  696444  128
696938  696939  128
698079  698080  128
700784  700785  128
702110  702111  128
702175  702176  128
702297  702298  128
702601  702602  128
703470  703471  128
703758  703759  128
704143  704144  128
707006  707007  128
707738  707739  128
708107  708108  128
711579  711580  128
712205  712206  128
712275  712276  128
712600  712601  128
715374  715375  128
718979  718980  128
719625  719626  128
720831  720832  128
721355  721356  128
723782  723783  128
724213  724214  128
725536  725537  128
726562  726563  128
732328  732329  128
732578  732579  128
732670  732671  128
735214  735215  128
740475  740476  128
740634  740635  128
747630  747631  128
754385  754386  128
374424  374427  129
375248  375250  129
381115  381117  129
386729  386730  129
387055  387057  129
387314  387315  129
390332  390337  129
393707  393708  129
395619  395621  129
397649  397651  129
400196  400197  129
400473  400474  129
408316  408317  129
409413  409414  129
412197  412198  129
412965  412967  129
416242  416245  129
417281  417283  129
417515  417516  129
420063  420064  129
420805  420807  129
422220  422224  129
424233  424234  129
425020  425021  129
427513  427514  129
428218  428219  129
428460  428462  129
430261  430262  129
430482  430483  129
431978  431979  129
432219  432221  129
433299  433302  129
433553  433556  129
435861  435862  129
436101  436102  129
436524  436525  129
436710  436713  129
437065  437066  129
438236  438237  129
438462  438463  129
438925  438926  129
439101  439102  129
439733  439735  129
439906  439914  129
440154  440156  129
440826  440828  129
441549  441551  129
442678  442679  129
443518  443520  129
445695  445698  129
446286  446291  129
446661  446665  129
447522  447524  129
447767  447769  129
447916  447917  129
448063  448065  129
448225  448228  129
450131  450134  129
450362  450363  129
450951  450952  129
451158  451159  129
451580  451581  129
451801  451802  129
452830  452833  129
453312  453313  129
453530  453531  129
454840  454841  129
455162  455163  129
455814  455815  129
456248  456249  129
457907  457908  129
458305  458306  129
458487  458489  129
458912  458913  129
459392  459393  129
459876  459878  129
460188  460189  129
460375  460376  129
461656  461657  129
462098  462099  129
462286  462290  129
464063  464065  129
465320  465323  129
465913  465914  129
466802  466804  129
468286  468287  129
468883  468887  129
469035  469040  129
469198  469200  129
470004  470005  129
471324  471326  129
471694  471695  129
472282  472283  129
472406  472407  129
472532  472533  129
473436  473438  129
475095  475097  129
475373  475376  129
476031  476032  129
476221  476222  129
476585  476587  129
477014  477015  129
477153  477154  129
477440  477446  129
477918  477919  129
478498  478499  129
478597  478598  129
479424  479425  129
481310  481311  129
481793  481796  129
482103  482106  129
482209  482211  129
482623  482625  129
482779  482781  129
482932  482933  129
483082  483083  129
483551  483552  129
483688  483690  129
484036  484037  129
484369  484371  129
484681  484682  129
484833  484834  129
485052  485053  129
485149  485151  129
485603  485604  129
487036  487037  129
487251  487253  129
487394  487395  129
487602  487604  129
487969  487970  129
488059  488060  129
488212  488213  129
489060  489061  129
489656  489658  129
489882  489883  129
490055  490056  129
490444  490445  129
490566  490567  129
491486  491487  129
491570  491571  129
492254  492256  129
493021  493022  129
493336  493337  129
493955  493957  129
494243  494244  129
494547  494548  129
495385  495391  129
495619  495620  129
495753  495755  129
496145  496146  129
496254  496256  129
496447  496448  129
496600  496603  129
496882  496883  129
497150  497151  129
497218  497220  129
498191  498192  129
498731  498732  129
498911  498913  129
499344  499346  129
500203  500204  129
500335  500336  129
500513  500515  129
501029  501031  129
501259  501260  129
501516  501518  129
501706  501707  129
501852  501854  129
502127  502128  129
502609  502610  129
502990  502991  129
503086  503087  129
503193  503194  129
504453  504454  129
505103  505105  129
505568  505570  129
505824  505825  129
506246  506247  129
506447  506450  129
506713  506715  129
507377  507378  129
507753  507755  129
508186  508187  129
508405  508406  129
508507  508508  129
508821  508824  129
509581  509583  129
509716  509717  129
510020  510021  129
510832  510833  129
511069  511071  129
512313  512314  129
512421  512422  129
512545  512546  129
512965  512968  129
513443  513444  129
513520  513521  129
514066  514067  129
514661  514662  129
514909  514910  129
515040  515041  129
515129  515132  129
515486  515487  129
515666  515667  129
516034  516036  129
516175  516177  129
517335  517336  129
517647  517649  129
518198  518200  129
518334  518338  129
518580  518583  129
518710  518711  129
519116  519118  129
519324  519325  129
519768  519770  129
519913  519914  129
519990  519995  129
520485  520487  129
520576  520577  129
520758  520761  129
521148  521149  129
521267  521269  129
521360  521363  129
521571  521572  129
521864  521865  129
522078  522080  129
522385  522386  129
522620  522621  129
522718  522719  129
522800  522803  129
523428  523430  129
524507  524509  129
524630  524631  129
524711  524712  129
524818  524819  129
525015  525016  129
525582  525584  129
525681  525683  129
526149  526151  129
526438  526439  129
526830  526832  129
527573  527575  129
528133  528136  129
528740  528744  129
528910  528911  129
529075  529076  129
529337  529338  129
529620  529621  129
529813  529814  129
529913  529914  129
530113  530114  129
530466  530467  129
530696  530697  129
530826  530828  129
530908  530909  129
530992  530993  129
531185  531187  129
532142  532144  129
532224  532225  129
532449  532451  129
532716  532719  129
532809  532814  129
533403  533404  129
533533  533534  129
533611  533612  129
534047  534048  129
534254  534256  129
534734  534736  129
534885  534888  129
535436  535437  129
536086  536090  129
536414  536416  129
536546  536547  129
536628  536630  129
536790  536791  129
536969  536970  129
537055  537057  129
537227  537228  129
537628  537629  129
537710  537712  129
537908  537909  129
538255  538257  129
538366  538367  129
538423  538425  129
538602  538603  129
538955  538957  129
539286  539287  129
539556  539559  129
540053  540054  129
540121  540122  129
540359  540361  129
540671  540672  129
540981  540982  129
541320  541323  129
541449  541450  129
542133  542134  129
542214  542216  129
542867  542868  129
543046  543047  129
543713  543714  129
543886  543887  129
544072  544073  129
544150  544151  129
544587  544589  129
544691  544692  129
544904  544905  129
545050  545051  129
545328  545329  129
545496  545497  129
545557  545558  129
545759  545760  129
546018  546019  129
546075  546078  129
546307  546308  129
546370  546371  129
546504  546505  129
546793  546794  129
546978  546979  129
547459  547462  129
547550  547553  129
547707  547708  129
547847  547848  129
548170  548171  129
548296  548297  129
548395  548396  129
549194  549197  129
549296  549298  129
549372  549373  129
550245  550248  129
550323  550327  129
550751  550754  129
551484  551485  129
551628  551629  129
551708  551710  129
551790  551792  129
552021  552023  129
552294  552296  129
552777  552778  129
552836  552837  129
553047  553048  129
553173  553174  129
553492  553493  129
553609  553610  129
553683  553684  129
554093  554094  129
554354  554356  129
554615  554616  129
554681  554682  129
554807  554808  129
555272  555273  129
556005  556006  129
556090  556092  129
556177  556178  129
556292  556294  129
556493  556495  129
556582  556583  129
556648  556650  129
556760  556761  129
556851  556854  129
557013  557014  129
557308  557309  129
557379  557380  129
557525  557528  129
557593  557595  129
557684  557685  129
558806  558807  129
559013  559014  129
559626  559629  129
559845  559846  129
559961  559962  129
560248  560249  129
560335  560339  129
560451  560452  129
560939  560941  129
561000  561001  129
561160  561161  129
561199  561200  129
561271  561272  129
561333  561335  129
561399  561400  129
561551  561552  129
561621  561622  129
562170  562172  129
562324  562325  129
562514  562515  129
562619  562620  129
563223  563225  129
563751  563752  129
563903  563904  129
564059  564060  129
564435  564436  129
564499  564500  129
564624  564625  129
564703  564704  129
564745  564746  129
564879  564883  129
565019  565020  129
565250  565251  129
565309  565310  129
565574  565575  129
565622  565623  129
565831  565832  129
566136  566138  129
566350  566351  129
566836  566837  129
566905  566906  129
567107  567108  129
568251  568253  129
568472  568473  129
