# HOST_SUBFIND_ID  LOWMASS_SAT_SUBFIND_ID  SNAP_NUM; data can be accessed from http://www.illustris-project.org/data/
434016  434027  125
434016  434028  125
434016  434029  125
434016  434030  125
434016  434031  125
435526  435533  125
435526  435535  125
435526  435538  125
435526  435540  125
437480  437487  125
437480  437489  125
437480  437490  125
437480  437492  125
437480  437494  125
437480  437495  125
437805  437813  125
437805  437815  125
437805  437816  125
437805  437818  125
437805  437819  125
437805  437820  125
438695  438701  125
438695  438706  125
438695  438707  125
438695  438708  125
438695  438709  125
438695  438710  125
438845  438853  125
439348  439355  125
439348  439358  125
439348  439360  125
439348  439363  125
439572  439580  125
439572  439581  125
439572  439582  125
439572  439584  125
439572  439585  125
439572  439586  125
439572  439587  125
442021  442029  125
442021  442030  125
442021  442031  125
442021  442033  125
442021  442034  125
442021  442035  125
442021  442036  125
443006  443014  125
443006  443015  125
443006  443016  125
443006  443017  125
443006  443019  125
443192  443200  125
443192  443201  125
443192  443203  125
443192  443204  125
443192  443205  125
443192  443207  125
443346  443358  125
443490  443496  125
443490  443501  125
443490  443502  125
443490  443503  125
443490  443504  125
443490  443505  125
445460  445471  125
445460  445472  125
445627  445634  125
445627  445635  125
445627  445637  125
445627  445638  125
445627  445641  125
445627  445642  125
445814  445826  125
445814  445827  125
445814  445829  125
447062  447070  125
447062  447073  125
447062  447074  125
447062  447076  125
447774  447781  125
447774  447782  125
447774  447783  125
447774  447785  125
447774  447786  125
447774  447787  125
447774  447788  125
447774  447789  125
448355  448365  125
448355  448368  125
448355  448370  125
448574  448579  125
448574  448582  125
448574  448587  125
448574  448588  125
448574  448589  125
449074  449085  125
449074  449086  125
449074  449087  125
449074  449088  125
449278  449290  125
449278  449293  125
450434  450441  125
450434  450443  125
450434  450444  125
450434  450445  125
450434  450446  125
450434  450447  125
450434  450448  125
450434  450449  125
450616  450624  125
450616  450628  125
450616  450629  125
450616  450630  125
450616  450631  125
451157  451167  125
451157  451168  125
451157  451169  125
451157  451171  125
451157  451172  125
451708  451718  125
451708  451720  125
451708  451722  125
451708  451723  125
451937  451948  125
451937  451949  125
451937  451952  125
452375  452381  125
452375  452389  125
452375  452390  125
453180  453194  125
453180  453195  125
453418  453423  125
453418  453426  125
453418  453427  125
453418  453428  125
453418  453429  125
453418  453430  125
453418  453431  125
453418  453432  125
453418  453433  125
453552  453556  125
453552  453559  125
453552  453560  125
453552  453561  125
453552  453562  125
453552  453563  125
453552  453564  125
453552  453566  125
453552  453567  125
455354  455359  125
455354  455360  125
455354  455361  125
455354  455362  125
455354  455363  125
455354  455364  125
455354  455365  125
455354  455366  125
455354  455367  125
455354  455368  125
455354  455369  125
455519  455524  125
455519  455526  125
455519  455527  125
455519  455528  125
455519  455529  125
455519  455531  125
455519  455532  125
455519  455533  125
456197  456203  125
456197  456206  125
456197  456207  125
456197  456208  125
456197  456209  125
456197  456210  125
456197  456211  125
456197  456212  125
456862  456868  125
456862  456870  125
456862  456871  125
456862  456873  125
456862  456875  125
456862  456877  125
457541  457547  125
457541  457550  125
457541  457552  125
457541  457553  125
457541  457554  125
457541  457555  125
457541  457556  125
458261  458265  125
458261  458268  125
458261  458271  125
458261  458272  125
458261  458273  125
458261  458274  125
458261  458275  125
458261  458276  125
458816  458831  125
460076  460087  125
460076  460088  125
460076  460090  125
460608  460611  125
460608  460612  125
460608  460613  125
460608  460614  125
460608  460615  125
460608  460616  125
460608  460617  125
460608  460618  125
460608  460619  125
460608  460620  125
460608  460621  125
460608  460622  125
460608  460623  125
460821  460827  125
460821  460828  125
460821  460831  125
460821  460833  125
460821  460834  125
460821  460836  125
460974  460981  125
460974  460985  125
460974  460987  125
460974  460989  125
461816  461826  125
461816  461829  125
462009  462016  125
462009  462018  125
462009  462019  125
462009  462022  125
462009  462023  125
462162  462172  125
462162  462173  125
462162  462175  125
462162  462176  125
462162  462177  125
462346  462355  125
462346  462356  125
462346  462357  125
462346  462358  125
462346  462359  125
462346  462360  125
462346  462361  125
462678  462687  125
462678  462689  125
462678  462690  125
462678  462691  125
463153  463160  125
463153  463161  125
463153  463162  125
463153  463163  125
463153  463165  125
463153  463166  125
463153  463168  125
463972  463979  125
463972  463981  125
463972  463983  125
463972  463985  125
463972  463986  125
463972  463987  125
464336  464341  125
464336  464342  125
464336  464343  125
464336  464344  125
464336  464347  125
464336  464349  125
464336  464350  125
464336  464351  125
464602  464610  125
464602  464611  125
464602  464615  125
464602  464616  125
464602  464617  125
464768  464775  125
464768  464781  125
464768  464782  125
464959  464965  125
464959  464970  125
464959  464972  125
464959  464974  125
465605  465612  125
465605  465613  125
465605  465614  125
465605  465615  125
465605  465616  125
465605  465617  125
465605  465620  125
465746  465751  125
465746  465753  125
465746  465754  125
465746  465755  125
465746  465756  125
465746  465758  125
465746  465759  125
465746  465760  125
465746  465761  125
466872  466875  125
466872  466876  125
466872  466877  125
466872  466880  125
466872  466881  125
466872  466882  125
466872  466884  125
466872  466885  125
466872  466886  125
466872  466887  125
467165  467171  125
467165  467172  125
467165  467173  125
467165  467175  125
467165  467176  125
467165  467177  125
467165  467178  125
467165  467179  125
467165  467180  125
467614  467621  125
467614  467623  125
467614  467626  125
467614  467628  125
468013  468022  125
468013  468023  125
468013  468024  125
468013  468025  125
468013  468026  125
468013  468027  125
468013  468028  125
468114  468123  125
468114  468124  125
468114  468125  125
468114  468126  125
468114  468127  125
468114  468128  125
468249  468255  125
468249  468256  125
468249  468257  125
468249  468259  125
468249  468260  125
468249  468261  125
468249  468262  125
468249  468263  125
468249  468264  125
468405  468413  125
468605  468608  125
468605  468609  125
468605  468610  125
468605  468611  125
468605  468612  125
468605  468613  125
468605  468614  125
468605  468615  125
468605  468616  125
468605  468617  125
468605  468618  125
468605  468619  125
468605  468620  125
468786  468793  125
468786  468794  125
468786  468795  125
468786  468796  125
468786  468797  125
468786  468798  125
468786  468799  125
468786  468800  125
470074  470086  125
470074  470089  125
470334  470341  125
470334  470343  125
470334  470344  125
470334  470345  125
470334  470346  125
470334  470347  125
470521  470528  125
470521  470529  125
470521  470531  125
470521  470532  125
470521  470533  125
470521  470534  125
470521  470535  125
470521  470536  125
471063  471068  125
471063  471070  125
471063  471072  125
471063  471073  125
471063  471074  125
471063  471075  125
471063  471076  125
471063  471077  125
471063  471078  125
471453  471459  125
471453  471460  125
471453  471462  125
471453  471463  125
471453  471464  125
471453  471465  125
471453  471466  125
471453  471467  125
471453  471468  125
471908  471914  125
471908  471917  125
471908  471920  125
471908  471921  125
471908  471922  125
471908  471923  125
472576  472582  125
472576  472583  125
472576  472584  125
472576  472585  125
472576  472586  125
472576  472587  125
472576  472589  125
472576  472590  125
472576  472591  125
472739  472748  125
472739  472749  125
472739  472751  125
472739  472753  125
472739  472754  125
472868  472874  125
472868  472877  125
472868  472878  125
472868  472881  125
472868  472883  125
473669  473676  125
473669  473679  125
473669  473680  125
473669  473682  125
473669  473683  125
474103  474106  125
474103  474110  125
474103  474111  125
474103  474112  125
474103  474113  125
474103  474115  125
474103  474116  125
474103  474117  125
474103  474118  125
474392  474396  125
474392  474399  125
474392  474402  125
474392  474403  125
474392  474404  125
474392  474405  125
474392  474406  125
474392  474407  125
474499  474505  125
474499  474507  125
474499  474510  125
474499  474513  125
474499  474514  125
474691  474699  125
474691  474702  125
474691  474706  125
474895  474905  125
474895  474906  125
474895  474907  125
474895  474908  125
474895  474909  125
474895  474910  125
475531  475546  125
477005  477011  125
477005  477013  125
477005  477014  125
477005  477016  125
477005  477020  125
477148  477159  125
477148  477160  125
477148  477161  125
477148  477162  125
477148  477163  125
477302  477310  125
477302  477314  125
477644  477649  125
477644  477651  125
477644  477653  125
477644  477654  125
477644  477655  125
477644  477656  125
477644  477659  125
477777  477783  125
477777  477787  125
477777  477788  125
477777  477789  125
477777  477790  125
477777  477791  125
477777  477792  125
478015  478022  125
478015  478026  125
478015  478027  125
478015  478029  125
478015  478030  125
478592  478605  125
478592  478606  125
479465  479468  125
479465  479469  125
479465  479471  125
479465  479472  125
479465  479474  125
479465  479475  125
479465  479477  125
479465  479478  125
479465  479479  125
479779  479788  125
479779  479790  125
479779  479793  125
479779  479794  125
480128  480133  125
480128  480139  125
480128  480140  125
480128  480143  125
